time,loss,mse_loss,val_loss,val_mse_loss,lr
13.601328372955322,-1.2136112365914486,1.9436482459991828,-1.3776450157165527,1.4206528266270955,9.7935e-05
13.5646231174469,-1.2210113933716698,1.6107084038613857,-1.3763818740844727,1.5537481307983398,9.7847e-05
13.576426267623901,-1.2274471425462044,1.5064735785126686,-1.3944266239802043,1.3760437568028767,9.7757e-05
13.565713882446289,-1.2301809236236003,1.4945875389137486,-1.368098497390747,1.6753962834676106,9.7665e-05
13.58613896369934,-1.2344937715037116,1.5935899455143117,-1.3283614317576091,0.7784865895907084,9.7572e-05
13.565924167633057,-1.2391592839668537,1.4750463703925583,-1.3479933738708496,1.652027169863383,9.7476e-05
13.576849937438965,-1.2411457498868306,1.5582174413420002,-1.4053341547648113,0.7477627297242483,9.7379e-05
13.55682921409607,-1.247536567093312,1.4790345393549438,-1.3682573239008586,1.4404061237970989,9.7280e-05
13.568273782730103,-1.24679054885075,1.559568626870369,-1.3811568021774292,0.7473306059837341,9.7180e-05
13.57067608833313,-1.2501123191296368,1.3929823977851319,-1.3721719185511272,1.0889968673388164,9.7077e-05
13.57973599433899,-1.2610219573152477,1.414259395808324,-1.4133351643880208,0.9892243345578512,9.6973e-05
13.566514253616333,-1.2592978900533982,1.3390305681132721,-1.3971569935480754,0.803605318069458,9.6867e-05
13.601733446121216,-1.2538005418476017,1.4758429289634885,-1.4021954933802288,0.8573183218638102,9.6759e-05
13.580729722976685,-1.2574720139476074,1.3365423577441566,-1.429618000984192,1.0688188076019287,9.6650e-05
13.572892904281616,-1.265333944353564,1.3121308766562363,-1.3886899550755818,1.7288524309794109,9.6538e-05
13.578999996185303,-1.266052170389,1.2016353452171402,-1.4399718443552654,1.0823922952016194,9.6425e-05
13.572340965270996,-1.278233659678492,1.3091178460196518,-1.3591065804163616,1.3447417219479878,9.6311e-05
13.61068606376648,-1.2788768184596095,1.440624486269622,-1.4425549904505413,0.7178866863250732,9.6194e-05
13.560974359512329,-1.2452671944067395,1.3869949805325474,-1.4235472679138184,1.1641942461331685,9.6076e-05
13.564263343811035,-1.2738963219968753,1.1669455681895387,-1.401632030804952,1.405374825000763,9.5956e-05
13.564495086669922,-1.2741099106169296,1.1824638187970924,-1.4425138632456462,1.4788579146067302,9.5834e-05
13.63042664527893,-1.2855814561761658,1.410208987007881,-1.421148657798767,1.5955910682678223,9.5710e-05
13.579121112823486,-1.2900773701311528,1.1238933307514793,-1.4540465672810872,1.1907936135927837,9.5585e-05
13.575445890426636,-1.288371885302423,1.2606752070801697,-1.4062038660049438,0.9607474009195963,9.5458e-05
13.572822332382202,-1.2936592924183812,1.2858888945788487,-1.457858641942342,1.0619304776191711,9.5330e-05
13.569807052612305,-1.304597458620181,1.2056205989043602,-1.4488141536712646,0.6972316106160482,9.5199e-05
13.569379329681396,-1.3011243343353271,1.0863930417288994,-1.4073058366775513,0.6687692999839783,9.5067e-05
13.568198204040527,-1.28600232868359,1.1480021985868614,-1.4438228209813435,0.8720162312189738,9.4934e-05
13.57254672050476,-1.2982337666654038,1.2146327764480964,-1.4738492170969646,0.8491467436154684,9.4798e-05
13.568904638290405,-1.3102823286906056,0.9960238243314041,-1.469024658203125,0.7265598277250925,9.4661e-05
13.571576356887817,-1.320001936506951,1.198841281920329,-1.4804494380950928,0.9802131851514181,9.4522e-05
13.570024013519287,-1.310410571509394,1.132606698093058,-1.4898113012313843,0.5393008093039194,9.4382e-05
13.578997611999512,-1.314383338751464,1.034561265045884,-1.4547571738560994,0.6182021498680115,9.4240e-05
13.564920425415039,-1.321798409881263,0.8710489340725986,-1.4547054370244343,1.3430094520250957,9.4096e-05
13.57578182220459,-1.3226791428423477,1.1028192351176136,-1.4568984111150105,0.8279069264729818,9.3951e-05
13.54152226448059,-1.321918180619163,1.0160987986915413,-1.4411386251449585,0.9560112555821737,9.3804e-05
13.571161270141602,-1.3176662622169517,1.0818925317933505,-1.43025807539622,0.7381414771080017,9.3655e-05
13.561132431030273,-1.3281721959168884,1.0308764698090909,-1.4423650900522869,1.2763012647628784,9.3504e-05
13.573683738708496,-1.3238851887056198,1.0549934776606915,-1.4479293028513591,0.6270526051521301,9.3352e-05
13.556951761245728,-1.3340834766283802,1.1305480895713829,-1.4770963191986084,1.1032854517300923,9.3199e-05
13.571753978729248,-1.3386620005656933,1.0633257511874725,-1.4907998243967693,1.1374420126279194,9.3043e-05
13.558706998825073,-1.3261043088532043,0.9679211394797111,-1.4533238410949707,0.9636605779329935,9.2886e-05
13.564208745956421,-1.2901428345291095,1.1320012126588959,-1.4807480573654175,0.5736187100410461,9.2728e-05
13.585072755813599,-1.3364081632816929,0.9748634845874775,-1.4614060719807942,0.8068621555964152,9.2568e-05
13.597129583358765,-1.3397319111330757,1.167709804985715,-1.499334454536438,1.3336090644200642,9.2406e-05
13.598004341125488,-1.3485437703543697,1.0181207418784328,-1.5196233193079631,0.7279461622238159,9.2243e-05
13.585976362228394,-1.3460815458119602,1.1449637370205474,-1.5077794392903645,0.8695606787999471,9.2078e-05
13.579273223876953,-1.3488308205001656,1.1882045802542534,-1.4879509210586548,1.0470810234546661,9.1911e-05
13.60483694076538,-1.3314812135422367,0.9849280963769589,-1.4354819456736247,0.8966734011967977,9.1743e-05
13.575499296188354,-1.3450410753145985,1.157597515046939,-1.4623275995254517,0.6225033203760783,9.1573e-05
13.590128898620605,-1.3571643000361564,1.0617723798100975,-1.481385072072347,0.8718285163243612,9.1402e-05
13.559287548065186,-1.357049869052295,0.9477467193942646,-1.493347446123759,0.5120689868927002,9.1229e-05
13.406606674194336,-1.3607362950670308,0.9370156276071894,-1.500423749287923,0.8419790466626486,9.1055e-05
13.32204294204712,-1.360846496519001,0.9999461495156946,-1.479987621307373,0.9304613669713339,9.0879e-05
13.317137002944946,-1.3673105027483798,1.0206162263264602,-1.4878658850987752,0.7636590798695883,9.0702e-05
13.298099756240845,-1.3522507659662728,0.9103896562224147,-1.5139186779658,1.3762633800506592,9.0523e-05
13.315678596496582,-1.3638064881850933,1.1383489942841831,-1.5265803734461467,0.9774776995182037,9.0342e-05
13.304162740707397,-1.2877240790717903,0.9001910213338232,-1.438851038614909,0.7699641386667887,9.0160e-05
13.303449869155884,-1.3478499818807361,0.9049456335775469,-1.4941037495930989,0.5827125112215678,8.9977e-05
13.308381795883179,-1.3597397245894904,1.040278294134414,-1.5125242869059246,0.5684511462847391,8.9792e-05
13.310643672943115,-1.364733691530666,0.9010673972895775,-1.5305898189544678,0.8071954250335693,8.9605e-05
13.30341911315918,-1.330063919568884,1.029994406362717,-1.490307370821635,0.6250151495138804,8.9417e-05
13.323732614517212,-1.3571842994498111,0.9791565949375602,-1.5063003301620483,0.7630980412165324,8.9228e-05
13.33043122291565,-1.365588783875279,0.9157817806063713,-1.5198801358540852,0.4726429084936778,8.9037e-05
13.312421083450317,-1.3556149923938445,0.9710633815962008,-1.5340785185496013,0.9360141754150391,8.8844e-05
13.290314197540283,-1.3664814816124138,0.9667959486872986,-1.5261184374491374,0.6627825697263082,8.8651e-05
13.305802822113037,-1.3773920676488987,0.9960145012785991,-1.521037181218465,0.6147094964981079,8.8455e-05
13.297557592391968,-1.3725443043928036,0.9719621322877791,-1.5251835187276204,0.7191428542137146,8.8258e-05
13.300808429718018,-1.369819549308426,1.0648210324860852,-1.5263572931289673,0.5402002731959025,8.8060e-05
13.312064170837402,-1.378070521971275,0.903145189771707,-1.4987949132919312,0.5370933910210928,8.7860e-05
13.316438436508179,-1.3799102131662697,0.8835927557585568,-1.5181246598561604,1.1758189002672832,8.7659e-05
13.296127080917358,-1.3823480886974553,0.8531192798039009,-1.5507105588912964,0.6091296672821045,8.7457e-05
13.318924903869629,-1.383304905617374,0.8796485305346292,-1.5244653622309368,1.0468544562657673,8.7253e-05
13.30681324005127,-1.3845661765542523,0.7940400477027756,-1.5434496402740479,0.572419007619222,8.7048e-05
13.306396961212158,-1.3885624925980622,1.0765575486096157,-1.5241623719533284,0.554086814324061,8.6841e-05
13.317589521408081,-1.263234202546635,0.8280123521456089,-1.5316123167673747,0.5961296757062277,8.6633e-05
13.32355546951294,-1.391400208760952,0.896509440337447,-1.4899343649546306,0.5762638250986735,8.6423e-05
13.295602560043335,-1.3918523250640125,0.8913772498396622,-1.5236341953277588,0.4565678934256236,8.6212e-05
13.301847219467163,-1.388501764028922,0.9052714726876938,-1.511606772740682,0.9393071333567301,8.6000e-05
13.303423166275024,-1.363122967981744,0.9131389486806831,-1.511390248934428,0.519196222225825,8.5787e-05
13.308520793914795,-1.3800396723993893,0.8429947808898729,-1.5371215343475342,0.6745336254437765,8.5572e-05
13.535712003707886,-1.3931740580619068,0.8825943166839665,-1.5317495663960774,1.1425164143244426,8.5355e-05
13.31343936920166,-1.3932535754538131,0.7905394056405144,-1.5255539019902546,0.8771247466405233,8.5138e-05
13.307116031646729,-1.3961956418793777,0.9085818253800102,-1.5022874275843303,0.6273809274037679,8.4919e-05
13.303272008895874,-1.3942228127485035,0.8912745727033451,-1.5406014919281006,0.5528363982836405,8.4699e-05
13.297216176986694,-1.3848834060046864,0.7804187073361599,-1.5537127256393433,0.44387327631314594,8.4477e-05
13.301103115081787,-1.3993433456996391,0.6430758189024597,-1.542020281155904,0.5320015649000803,8.4254e-05
13.307332515716553,-1.3268772349960503,0.8857023199998785,-1.520037571589152,0.6922648151715597,8.4030e-05
13.31881046295166,-1.3082919422237353,0.8068567759346688,-1.5468132893244426,0.6531140506267548,8.3805e-05
13.305769920349121,-1.4055321028177765,0.8791483523773735,-1.505021373430888,0.41393352548281354,8.3578e-05
13.324186563491821,-1.4096351885932616,0.7381074711166579,-1.5639942487080891,0.5542649924755096,8.3350e-05
13.314006090164185,-1.4055404735022579,0.8077709331423387,-1.5422075589497883,0.8029770056406657,8.3121e-05
13.360530853271484,-1.3982716928953411,0.8941332773658736,-1.5523051023483276,0.8279755115509033,8.2890e-05
13.304263353347778,-1.409175325741713,0.8334424121455214,-1.5103158553441365,0.5384715100129446,8.2659e-05
13.325019836425781,-1.4110357894979675,0.8207529323796431,-1.517637809117635,0.5660761793454488,8.2426e-05
13.297848463058472,-1.4074021995752708,0.7567691352089931,-1.5506046613057454,0.511483907699585,8.2192e-05
13.314156293869019,-1.3977348136490788,0.9729497201055631,-1.5339627265930176,0.6364700893561045,8.1956e-05
13.295913696289062,-1.413455363320208,0.8099944960197498,-1.551527460416158,0.5353313585122427,8.1720e-05
13.303162574768066,-1.41742025058845,0.6470758109085861,-1.560069481531779,0.48656149705251056,8.1482e-05
13.316749095916748,-1.407475691417168,0.8371504291720774,-1.5620047648747761,0.4636167585849762,8.1243e-05
13.312736988067627,-1.413808785978405,0.8846245682530705,-1.547678033510844,0.8547393580277761,8.1003e-05
13.303803443908691,-1.4133498072624207,0.7373451847026403,-1.550761302312215,0.4871897300084432,8.0762e-05
13.318402528762817,-1.4108811544960942,0.7404583388104521,-1.5510462522506714,0.5199564794699351,8.0519e-05
13.33832335472107,-1.4143961712546733,0.8588294094835205,-1.5419094959894817,0.5934023956457773,8.0276e-05
13.309789180755615,-1.41784041434869,0.7908511725736076,-1.5094760656356812,0.5769961575667063,8.0031e-05
13.310779809951782,-1.421001043127871,0.8138360790480142,-1.5275055170059204,0.6164924105008444,7.9785e-05
13.335725545883179,-1.4186519178850898,0.7384672400637947,-1.5212877988815308,0.4443878134091695,7.9538e-05
13.300145387649536,-1.4064708276726734,0.9890373010488077,-1.5461443265279133,0.7592551112174988,7.9290e-05
13.310956478118896,-1.4218156252099179,0.8024080623069714,-1.570302128791809,0.6321675280729929,7.9041e-05
13.302178382873535,-1.4251150917047741,0.7553024482110451,-1.5587194363276164,0.6807812949021658,7.8790e-05
13.321707963943481,-1.422547627797072,0.7787231650503202,-1.561082124710083,0.40694432457288104,7.8539e-05
13.315247774124146,-1.4294928719942597,0.6755533581920738,-1.561676303545634,0.5591497123241425,7.8287e-05
13.3065025806427,-1.4387697005408935,0.8255951089634636,-1.5214219093322754,0.49999720851580304,7.8033e-05
13.35351014137268,-1.426158402843037,0.9381029129285237,-1.5382800499598186,0.5736391146977743,7.7779e-05
13.323324203491211,-1.42648519489957,1.04615619337593,-1.551141619682312,1.0393066108226776,7.7523e-05
13.321364164352417,-1.4229729220099834,0.7739383663511139,-1.5353608926137288,0.470880925655365,7.7266e-05
13.311546564102173,-1.4307477282381607,0.7616013664452509,-1.5588620901107788,0.6986957291762034,7.7009e-05
13.303222179412842,-1.4265334606170654,0.6679697641353498,-1.547100822130839,1.1748525102933247,7.6750e-05
13.306462526321411,-1.4310237429607873,0.7385040089787765,-1.5620825290679932,0.47115664680798847,7.6490e-05
13.295119762420654,-1.4346691188455998,0.7064620647793529,-1.5606880187988281,0.5883338451385498,7.6230e-05
13.294548988342285,-1.4330643360642181,0.747026779742419,-1.5722246964772542,0.5409605006376902,7.5968e-05
13.30440378189087,-1.432006134897813,0.8005647115923208,-1.56505552927653,0.4429592688878377,7.5705e-05
13.337682008743286,-1.423320352003492,0.7885275090905441,-1.5274099111557007,1.0553912719090779,7.5442e-05
13.323813676834106,-1.433710078740942,0.7220308018484335,-1.5658297538757324,0.43386248747507733,7.5177e-05
13.320736646652222,-1.4400690136284664,0.7616774447947398,-1.599735140800476,1.116738756497701,7.4911e-05
13.31496787071228,-1.3966743264390133,0.816892811750201,-1.5588645935058594,0.5667507449785868,7.4645e-05
13.32277798652649,-1.435853881054911,0.802886797093797,-1.5748049020767212,0.4262623091538747,7.4378e-05
13.58072543144226,-1.43848000209907,0.7836812655387939,-1.5737547079722087,1.2208542327086132,7.4109e-05
13.330129623413086,-1.441518365994267,0.6574734306797899,-1.5739283561706543,0.5262233118216196,7.3840e-05
13.358123540878296,-1.4456031901397923,0.7102575372347887,-1.5774173339207966,0.47203098734219867,7.3570e-05
13.469258785247803,-1.4432826621093968,0.6464254228376795,-1.5785821676254272,0.46126150091489154,7.3299e-05
13.394012451171875,-1.4439239166248803,0.6598126290515921,-1.5549455086390178,0.6966438690821329,7.3027e-05
13.36578893661499,-1.437661866346995,0.8229461418486189,-1.5447062253952026,0.6179593801498413,7.2754e-05
13.44365668296814,-1.4451589909778244,0.6394917880152834,-1.6046267747879028,0.5102298955122629,7.2481e-05
13.3316011428833,-1.4452885200922516,0.7054500353319206,-1.5763594309488933,0.7746186852455139,7.2206e-05
13.341078042984009,-1.447765318484142,0.6798743937036087,-1.5617151260375977,0.6966476440429688,7.1931e-05
13.331902742385864,-1.4454520481756363,0.7855554212355751,-1.5697965621948242,0.6384291251500448,7.1655e-05
13.321210145950317,-1.4463329774209823,0.7870182026734297,-1.5769172112147014,0.44044390320777893,7.1378e-05
13.333269119262695,-1.4434818060233676,0.6866457593766437,-1.5365488926569622,0.5865890979766846,7.1100e-05
13.317941665649414,-1.4403334540882329,0.7596490516316616,-1.583918809890747,0.6417300005753835,7.0822e-05
13.314172983169556,-1.319395830062614,0.6370674617502882,-1.5889397859573364,0.9647883872191111,7.0542e-05
13.374087572097778,-1.4324127004064362,0.65703413584109,-1.5635374784469604,0.38320624828338623,7.0262e-05
13.303056001663208,-1.449127736105316,0.7145886815998747,-1.61651615301768,0.6029453873634338,6.9981e-05
13.312133073806763,-1.4508076796586487,0.7001852355041038,-1.5918443202972412,0.40528447429339093,6.9700e-05
13.301445484161377,-1.4322851483506718,0.6839694910864721,-1.5720063050587971,0.7315931419531504,6.9417e-05
13.303264141082764,-1.4494444234617825,0.7218427764273238,-1.571249008178711,0.49176691969235736,6.9134e-05
13.326348543167114,-1.4571873518242233,0.6873055099584591,-1.586443026860555,0.6469810009002686,6.8850e-05
13.318639755249023,-1.4565633806003921,0.6599061552477979,-1.5944281419118245,0.5107569893201193,6.8566e-05
13.354180097579956,-1.4580731631695538,0.628492280969332,-1.6078514258066814,0.5815190772215525,6.8281e-05
13.315859317779541,-1.459666915666098,0.7233991518017204,-1.5580809911092122,0.6363014280796051,6.7995e-05
13.312746524810791,-1.4568000771533485,0.5830949177087723,-1.5842651923497517,1.0560015638669331,6.7708e-05
13.314494848251343,-1.4605193785552322,0.7269437859669842,-1.5768366654713948,0.5907397568225861,6.7421e-05
13.318254709243774,-1.4616237676691735,0.7175949440262783,-1.590987761815389,0.4290621876716614,6.7133e-05
13.30608081817627,-1.4561764368380623,0.638130602052157,-1.5836600462595622,0.6811487674713135,6.6845e-05
13.309390306472778,-1.4602498908837636,0.6636484281170643,-1.590012510617574,0.39580097794532776,6.6555e-05
13.29722785949707,-1.4445655106127948,0.7413198373697955,-1.6040192047754924,0.5099694629510244,6.6266e-05
13.3326416015625,-1.4591637055079143,0.5528802911954365,-1.5811717907587688,0.45467962821324664,6.5975e-05
13.348657846450806,-1.4637386970136357,0.6622996227494602,-1.5573755105336506,0.5538625220457712,6.5684e-05
13.331428289413452,-1.4591249210396031,0.6126332323698477,-1.5919332106908162,0.6300294796625773,6.5393e-05
13.373768329620361,-1.4648552194408986,0.5898689700012234,-1.591656486193339,0.5124422907829285,6.5100e-05
13.315407991409302,-1.4629070186752013,0.706797029651787,-1.5740336974461873,0.428466002146403,6.4808e-05
13.293495655059814,-1.470595206679969,0.5807874055429437,-1.5602612892786663,0.48476357261339825,6.4514e-05
13.322491884231567,-1.4601640204588573,0.7191509171763714,-1.577359716097514,0.4869243899981181,6.4220e-05
13.310002088546753,-1.469270308469904,0.7293998810152212,-1.5927544832229614,0.40496041377385456,6.3926e-05
13.325571775436401,-1.4705130012556054,0.6937618092473211,-1.5911752382914226,0.8157511452833811,6.3631e-05
13.328022956848145,-1.41273102575335,0.6281910550234646,-1.6152600049972534,0.42783016959826153,6.3336e-05
13.334603309631348,-1.4727193147971713,0.6049558015476013,-1.5591532389322917,0.38296543558438617,6.3040e-05
13.31336760520935,-1.471702749701752,0.5719863880297233,-1.6049791971842449,0.5121213595072428,6.2743e-05
13.304659366607666,-1.468628989896555,0.7169179120582754,-1.6009495655695598,0.4462520082791646,6.2446e-05
13.316326141357422,-1.4645149091194416,0.6483025207002272,-1.6005496581395466,0.3800557851791382,6.2149e-05
13.331275224685669,-1.4690137430169117,0.6324176016295778,-1.6071188847223918,0.4921807547410329,6.1851e-05
13.332729578018188,-1.472492088874181,0.5982630202311209,-1.591452717781067,0.5943005184332529,6.1553e-05
13.324946165084839,-1.4697293885822953,0.6195137688740232,-1.5679746468861897,0.4547985792160034,6.1254e-05
13.38563346862793,-1.4610234262614414,0.6548478356723128,-1.6134988069534302,0.44528278708457947,6.0955e-05
13.356557369232178,-1.4689945811512826,0.5885313114301226,-1.6067983706792195,0.5224071939786276,6.0656e-05
13.332001447677612,-1.4686475166644173,0.5841289392576136,-1.5865227778752644,0.8134350776672363,6.0356e-05
13.347243547439575,-1.473755629583337,0.6227741856770269,-1.6101322968800862,0.5081017712752024,6.0055e-05
13.316688537597656,-1.476890920565046,0.5876506215239736,-1.608371376991272,0.4634762605031331,5.9755e-05
13.319616079330444,-1.4728428454234683,0.6529186961465868,-1.6219030221303303,0.5748058954874674,5.9453e-05
13.319661855697632,-1.4781060064661091,0.6506471478904801,-1.6013760566711426,0.4133242468039195,5.9152e-05
13.322242736816406,-1.477141702654718,0.6206169133342203,-1.5661616722742717,0.6589693625768026,5.8850e-05
13.322716474533081,-1.4778798352712872,0.619553519348646,-1.6131091117858887,0.5829682648181915,5.8548e-05
13.30314302444458,-1.4799147121522618,0.5799349662473147,-1.5842807292938232,0.6823162933190664,5.8246e-05
13.350527048110962,-1.474568079600389,0.7382266915820795,-1.6118275721867878,0.37704895933469135,5.7943e-05
13.312948226928711,-1.4795081988833416,0.5940340810894281,-1.6074196894963582,0.33142919341723126,5.7640e-05
13.296575784683228,-1.4810334591344856,0.6534240036217989,-1.6072036822636921,1.024542401234309,5.7337e-05
13.308619499206543,-1.479160036506324,0.7047618349221931,-1.5925432840983074,0.3701994518438975,5.7033e-05
13.29363226890564,-1.4747997203777576,0.6231821329257954,-1.6233185132344563,0.3122137784957886,5.6729e-05
13.337312698364258,-1.4746915348644913,0.7175649561244866,-1.5995762348175049,0.39734022816022235,5.6425e-05
13.317668914794922,-1.4632560107214698,0.7385260927779921,-1.5906428893407185,0.4832732478777568,5.6121e-05
13.324280261993408,-1.4656282221448833,0.6716935974171107,-1.6264429092407227,0.5901594658692678,5.5816e-05
13.303423404693604,-1.4859484423851144,0.7449544521326992,-1.6317472060521443,0.35980303088823956,5.5511e-05
13.328049182891846,-1.4786006743195412,0.7002538981280108,-1.6327240069707234,0.35640667875607807,5.5206e-05
13.301643371582031,-1.480161058491674,0.6258190984612909,-1.6074062983194988,0.43290361762046814,5.4901e-05
13.299593925476074,-1.4872922893913312,0.633864503739209,-1.5970918734868367,0.3818555573622386,5.4595e-05
13.314216613769531,-1.4787209982844605,0.681259848776905,-1.5925325552622478,0.7802588144938151,5.4290e-05
13.305323600769043,-1.478981253744542,0.6189806785477304,-1.5995910167694092,0.4738185703754425,5.3984e-05
13.306486129760742,-1.4828896519096417,0.6018285144163275,-1.5889482895533245,0.5801088809967041,5.3678e-05
13.312807321548462,-1.4876729051272075,0.6190462970956304,-1.6233422756195068,0.38248510162035626,5.3372e-05
13.31891131401062,-1.475672410565546,0.5206829598922839,-1.614465554555257,0.2952609459559123,5.3066e-05
13.312939643859863,-1.490286246455949,0.662728616389735,-1.6268962621688843,0.474544237057368,5.2760e-05
13.306213617324829,-1.485826983876612,0.6660404264841272,-1.5896461804707844,0.5148998300234476,5.2453e-05
13.339392900466919,-1.4815258740008563,0.6440250342390661,-1.620376427968343,0.37938374280929565,5.2147e-05
13.3146653175354,-1.4889635090855347,0.5840469096926437,-1.6277833382288616,0.7336288193861643,5.1840e-05
13.302000761032104,-1.4007658643284062,0.6714929611175909,-1.6049376726150513,0.6143878897031149,5.1534e-05
13.309779167175293,-1.4578697585511482,0.5114874003947466,-1.619499961535136,0.701269805431366,5.1227e-05
13.321892738342285,-1.4893740480658653,0.5711280570376194,-1.636134147644043,0.35008294383684796,5.0920e-05
13.317291975021362,-1.4891271077353379,0.5869502318145214,-1.6041311422983806,0.5399249295393626,5.0614e-05
13.316970109939575,-1.4918305353186596,0.5729343062587853,-1.6226122379302979,0.4335704247156779,5.0307e-05
13.536106824874878,-1.481325524805606,0.5399185807883055,-1.6152796347935994,0.3707762161890666,5.0000e-05
13.349641561508179,-1.484921043289119,0.6650830268560127,-1.621722141901652,0.5146767993768057,4.9693e-05
13.31531310081482,-1.4893607445831956,0.5513630162110958,-1.6356107791264851,0.3451921542485555,4.9386e-05
13.304438591003418,-1.487427975939608,0.5889872418309765,-1.6337581475575764,0.37491466601689655,4.9080e-05
13.300941944122314,-1.4906537399209778,0.7367170580673492,-1.6213000218073528,0.5344374179840088,4.8773e-05
13.310099840164185,-1.4926670419758763,0.6070334511841166,-1.626543442408244,0.4221267302831014,4.8466e-05
